json_key,md5_list,val,md5_checksum,md5_list_minus_one,json_key_minus_one,file_name,etl_record_updated
"[""r"", ""ServiceReply_GetBusinessEventDetailReply"", ""TargetEventDetail_PremiumComponents"", ""Component"", ""Detail""]","[""e32b6bcdd24f9db8e5c2f53ce986ee4f"", ""21d47766260486e6bce13889d93b52eb"", ""f7ab8bdcf2274ea8ec012e4946346465"", ""125dbd5dea3d39f1e8c1bb4c6a464bcc"", ""d176749b32b7ea496a6357f1bc628a43""]","{""Name"": ""TotalTermPremium"", ""Value_Decimal"": ""0.00"", ""json_key"": ""r, ServiceReply_GetBusinessEventDetailReply, TargetEventDetail_PremiumComponents, Component, Detail"", ""md5_list"": ""e32b6bcdd24f9db8e5c2f53ce986ee4f, 21d47766260486e6bce13889d93b52eb, f7ab8bdcf2274ea8ec012e4946346465, 125dbd5dea3d39f1e8c1bb4c6a464bcc, d176749b32b7ea496a6357f1bc628a43"", ""md5_checksum"": ""e32b6bcdd24f9db8e5c2f53ce986ee4f"", ""md5_list_minus_one"": ""e32b6bcdd24f9db8e5c2f53ce986ee4f, 21d47766260486e6bce13889d93b52eb, f7ab8bdcf2274ea8ec012e4946346465, 125dbd5dea3d39f1e8c1bb4c6a464bcc"", ""json_key_minus_one"": ""r, ServiceReply_GetBusinessEventDetailReply, TargetEventDetail_PremiumComponents, Component"", ""file_name"": ""PolicyXml_DRC_20190517111305293796_26575FA133F8131C"", ""etl_record_updated"": ""2020-11-03 13:16:51.501972""}",e32b6bcdd24f9db8e5c2f53ce986ee4f,"[""e32b6bcdd24f9db8e5c2f53ce986ee4f"", ""21d47766260486e6bce13889d93b52eb"", ""f7ab8bdcf2274ea8ec012e4946346465"", ""125dbd5dea3d39f1e8c1bb4c6a464bcc""]","[""r"", ""ServiceReply_GetBusinessEventDetailReply"", ""TargetEventDetail_PremiumComponents"", ""Component""]",PolicyXml_DRC_20190517111305293796_26575FA133F8131C,2020-11-03 13:16:51.5019720
"[""r"", ""ServiceReply_GetBusinessEventDetailReply"", ""TargetEventDetail_Home"", ""Coverages_Coverage"", ""Detail""]","[""e32b6bcdd24f9db8e5c2f53ce986ee4f"", ""21d47766260486e6bce13889d93b52eb"", ""8317ff25efeb3530bbf330e97a87bbc2"", ""c23b225337604a672427306f8721d5d1"", ""ff7be9b86f953e1d441a3ecdaaec0726""]","{""Name"": ""Deductible"", ""Value_text"": ""500"", ""json_key"": ""r, ServiceReply_GetBusinessEventDetailReply, TargetEventDetail_Home, Coverages_Coverage, Detail"", ""md5_list"": ""e32b6bcdd24f9db8e5c2f53ce986ee4f, 21d47766260486e6bce13889d93b52eb, 8317ff25efeb3530bbf330e97a87bbc2, c23b225337604a672427306f8721d5d1, ff7be9b86f953e1d441a3ecdaaec0726"", ""md5_checksum"": ""e32b6bcdd24f9db8e5c2f53ce986ee4f"", ""md5_list_minus_one"": ""e32b6bcdd24f9db8e5c2f53ce986ee4f, 21d47766260486e6bce13889d93b52eb, 8317ff25efeb3530bbf330e97a87bbc2, c23b225337604a672427306f8721d5d1"", ""json_key_minus_one"": ""r, ServiceReply_GetBusinessEventDetailReply, TargetEventDetail_Home, Coverages_Coverage"", ""file_name"": ""PolicyXml_DRC_20190517111305293796_26575FA133F8131C"", ""etl_record_updated"": ""2020-11-03 13:16:51.501972""}",e32b6bcdd24f9db8e5c2f53ce986ee4f,"[""e32b6bcdd24f9db8e5c2f53ce986ee4f"", ""21d47766260486e6bce13889d93b52eb"", ""8317ff25efeb3530bbf330e97a87bbc2"", ""c23b225337604a672427306f8721d5d1""]","[""r"", ""ServiceReply_GetBusinessEventDetailReply"", ""TargetEventDetail_Home"", ""Coverages_Coverage""]",PolicyXml_DRC_20190517111305293796_26575FA133F8131C,2020-11-03 13:16:51.5019720
"[""r"", ""ServiceReply_GetBusinessEventDetailReply"", ""TargetEventDetail_Home"", ""Coverages_Coverage"", ""PremiumComponents_PremiumComponent"", ""Detail""]","[""e32b6bcdd24f9db8e5c2f53ce986ee4f"", ""21d47766260486e6bce13889d93b52eb"", ""8317ff25efeb3530bbf330e97a87bbc2"", ""02f3ff55af0e8d41d2543b85699544a6"", ""48dae6d532b3bf4f855eec4c84d4503e"", ""f76dd5159481048a7c74bf628e2a1c1b""]","{""Name"": ""TermPremium"", ""Value_Decimal"": ""0.00"", ""json_key"": ""r, ServiceReply_GetBusinessEventDetailReply, TargetEventDetail_Home, Coverages_Coverage, PremiumComponents_PremiumComponent, Detail"", ""md5_list"": ""e32b6bcdd24f9db8e5c2f53ce986ee4f, 21d47766260486e6bce13889d93b52eb, 8317ff25efeb3530bbf330e97a87bbc2, 02f3ff55af0e8d41d2543b85699544a6, 48dae6d532b3bf4f855eec4c84d4503e, f76dd5159481048a7c74bf628e2a1c1b"", ""md5_checksum"": ""e32b6bcdd24f9db8e5c2f53ce986ee4f"", ""md5_list_minus_one"": ""e32b6bcdd24f9db8e5c2f53ce986ee4f, 21d47766260486e6bce13889d93b52eb, 8317ff25efeb3530bbf330e97a87bbc2, 02f3ff55af0e8d41d2543b85699544a6, 48dae6d532b3bf4f855eec4c84d4503e"", ""json_key_minus_one"": ""r, ServiceReply_GetBusinessEventDetailReply, TargetEventDetail_Home, Coverages_Coverage, PremiumComponents_PremiumComponent"", ""file_name"": ""PolicyXml_DRC_20190517111305293796_26575FA133F8131C"", ""etl_record_updated"": ""2020-11-03 13:16:51.501972""}",e32b6bcdd24f9db8e5c2f53ce986ee4f,"[""e32b6bcdd24f9db8e5c2f53ce986ee4f"", ""21d47766260486e6bce13889d93b52eb"", ""8317ff25efeb3530bbf330e97a87bbc2"", ""02f3ff55af0e8d41d2543b85699544a6"", ""48dae6d532b3bf4f855eec4c84d4503e""]","[""r"", ""ServiceReply_GetBusinessEventDetailReply"", ""TargetEventDetail_Home"", ""Coverages_Coverage"", ""PremiumComponents_PremiumComponent""]",PolicyXml_DRC_20190517111305293796_26575FA133F8131C,2020-11-03 13:16:51.5019720
"[""r"", ""ServiceReply_GetBusinessEventDetailReply"", ""TargetEventDetail_Home"", ""PremiumComponents_PremiumComponent"", ""Detail""]","[""e32b6bcdd24f9db8e5c2f53ce986ee4f"", ""21d47766260486e6bce13889d93b52eb"", ""8317ff25efeb3530bbf330e97a87bbc2"", ""c4e093284c9f90ef4ee5d1758f7991f3"", ""c73e6785646c53a4ac47ab7aee8fdba4""]","{""Name"": ""Premium"", ""Value_Decimal"": ""-6641.46"", ""json_key"": ""r, ServiceReply_GetBusinessEventDetailReply, TargetEventDetail_Home, PremiumComponents_PremiumComponent, Detail"", ""md5_list"": ""e32b6bcdd24f9db8e5c2f53ce986ee4f, 21d47766260486e6bce13889d93b52eb, 8317ff25efeb3530bbf330e97a87bbc2, c4e093284c9f90ef4ee5d1758f7991f3, c73e6785646c53a4ac47ab7aee8fdba4"", ""md5_checksum"": ""e32b6bcdd24f9db8e5c2f53ce986ee4f"", ""md5_list_minus_one"": ""e32b6bcdd24f9db8e5c2f53ce986ee4f, 21d47766260486e6bce13889d93b52eb, 8317ff25efeb3530bbf330e97a87bbc2, c4e093284c9f90ef4ee5d1758f7991f3"", ""json_key_minus_one"": ""r, ServiceReply_GetBusinessEventDetailReply, TargetEventDetail_Home, PremiumComponents_PremiumComponent"", ""file_name"": ""PolicyXml_DRC_20190517111305293796_26575FA133F8131C"", ""etl_record_updated"": ""2020-11-03 13:16:51.501972""}",e32b6bcdd24f9db8e5c2f53ce986ee4f,"[""e32b6bcdd24f9db8e5c2f53ce986ee4f"", ""21d47766260486e6bce13889d93b52eb"", ""8317ff25efeb3530bbf330e97a87bbc2"", ""c4e093284c9f90ef4ee5d1758f7991f3""]","[""r"", ""ServiceReply_GetBusinessEventDetailReply"", ""TargetEventDetail_Home"", ""PremiumComponents_PremiumComponent""]",PolicyXml_DRC_20190517111305293796_26575FA133F8131C,2020-11-03 13:16:51.5019720
"[""r"", ""ServiceReply_GetBusinessEventDetailReply"", ""TargetEventDetail_Umbrella"", ""Coverages_Coverage"", ""Detail""]","[""e32b6bcdd24f9db8e5c2f53ce986ee4f"", ""21d47766260486e6bce13889d93b52eb"", ""6b271d437890df4de4d8e8e5c6293471"", ""07edca25e1902980661ca5a0a69b10a1"", ""1b5837ebe0686aafe5b6ac19bbd9679f""]","{""Name"": ""CoverageCode"", ""Value_text"": ""PrimResPrem"", ""json_key"": ""r, ServiceReply_GetBusinessEventDetailReply, TargetEventDetail_Umbrella, Coverages_Coverage, Detail"", ""md5_list"": ""e32b6bcdd24f9db8e5c2f53ce986ee4f, 21d47766260486e6bce13889d93b52eb, 6b271d437890df4de4d8e8e5c6293471, 07edca25e1902980661ca5a0a69b10a1, 1b5837ebe0686aafe5b6ac19bbd9679f"", ""md5_checksum"": ""e32b6bcdd24f9db8e5c2f53ce986ee4f"", ""md5_list_minus_one"": ""e32b6bcdd24f9db8e5c2f53ce986ee4f, 21d47766260486e6bce13889d93b52eb, 6b271d437890df4de4d8e8e5c6293471, 07edca25e1902980661ca5a0a69b10a1"", ""json_key_minus_one"": ""r, ServiceReply_GetBusinessEventDetailReply, TargetEventDetail_Umbrella, Coverages_Coverage"", ""file_name"": ""PolicyXml_DRC_20190517111305293796_26575FA133F8131C"", ""etl_record_updated"": ""2020-11-03 13:16:51.501972""}",e32b6bcdd24f9db8e5c2f53ce986ee4f,"[""e32b6bcdd24f9db8e5c2f53ce986ee4f"", ""21d47766260486e6bce13889d93b52eb"", ""6b271d437890df4de4d8e8e5c6293471"", ""07edca25e1902980661ca5a0a69b10a1""]","[""r"", ""ServiceReply_GetBusinessEventDetailReply"", ""TargetEventDetail_Umbrella"", ""Coverages_Coverage""]",PolicyXml_DRC_20190517111305293796_26575FA133F8131C,2020-11-03 13:16:51.5019720
"[""r"", ""ServiceReply_GetBusinessEventDetailReply"", ""TargetEventDetail_Umbrella"", ""PremiumComponents_PremiumComponent""]","[""e32b6bcdd24f9db8e5c2f53ce986ee4f"", ""21d47766260486e6bce13889d93b52eb"", ""6b271d437890df4de4d8e8e5c6293471"", ""e2558d63136820f6cbd5443e98213b9b""]","{""Identifier_ComponentName"": ""UmbrellaTotalPremium"", ""json_key"": ""r, ServiceReply_GetBusinessEventDetailReply, TargetEventDetail_Umbrella, PremiumComponents_PremiumComponent"", ""md5_list"": ""e32b6bcdd24f9db8e5c2f53ce986ee4f, 21d47766260486e6bce13889d93b52eb, 6b271d437890df4de4d8e8e5c6293471, e2558d63136820f6cbd5443e98213b9b"", ""md5_checksum"": ""e32b6bcdd24f9db8e5c2f53ce986ee4f"", ""md5_list_minus_one"": ""e32b6bcdd24f9db8e5c2f53ce986ee4f, 21d47766260486e6bce13889d93b52eb, 6b271d437890df4de4d8e8e5c6293471"", ""json_key_minus_one"": ""r, ServiceReply_GetBusinessEventDetailReply, TargetEventDetail_Umbrella"", ""file_name"": ""PolicyXml_DRC_20190517111305293796_26575FA133F8131C"", ""etl_record_updated"": ""2020-11-03 13:16:51.501972""}",e32b6bcdd24f9db8e5c2f53ce986ee4f,"[""e32b6bcdd24f9db8e5c2f53ce986ee4f"", ""21d47766260486e6bce13889d93b52eb"", ""6b271d437890df4de4d8e8e5c6293471""]","[""r"", ""ServiceReply_GetBusinessEventDetailReply"", ""TargetEventDetail_Umbrella""]",PolicyXml_DRC_20190517111305293796_26575FA133F8131C,2020-11-03 13:16:51.5019720
"[""r"", ""ServiceReply_GetBusinessEventDetailReply"", ""TargetEventDetail_PremiumComponents"", ""Component"", ""Detail""]","[""0b29703618348d201d647d8d73d4dd95"", ""4a655a5ba3cf1d557049f40ccf1c83b0"", ""00d4432e3792b4f0ff03c04be9d9f4db"", ""e0230fb8c9c53571fe6de4227ad3a5c8"", ""8c3c59699052d6a4dd81881174c758c7""]","{""Name"": ""TotalTermPremium"", ""Value_Decimal"": ""4698.00"", ""json_key"": ""r, ServiceReply_GetBusinessEventDetailReply, TargetEventDetail_PremiumComponents, Component, Detail"", ""md5_list"": ""0b29703618348d201d647d8d73d4dd95, 4a655a5ba3cf1d557049f40ccf1c83b0, 00d4432e3792b4f0ff03c04be9d9f4db, e0230fb8c9c53571fe6de4227ad3a5c8, 8c3c59699052d6a4dd81881174c758c7"", ""md5_checksum"": ""0b29703618348d201d647d8d73d4dd95"", ""md5_list_minus_one"": ""0b29703618348d201d647d8d73d4dd95, 4a655a5ba3cf1d557049f40ccf1c83b0, 00d4432e3792b4f0ff03c04be9d9f4db, e0230fb8c9c53571fe6de4227ad3a5c8"", ""json_key_minus_one"": ""r, ServiceReply_GetBusinessEventDetailReply, TargetEventDetail_PremiumComponents, Component"", ""file_name"": ""PolicyXml_DRC_20191028113545453865_0640DC92A152B0A9"", ""etl_record_updated"": ""2020-11-03 13:16:51.501972""}",0b29703618348d201d647d8d73d4dd95,"[""0b29703618348d201d647d8d73d4dd95"", ""4a655a5ba3cf1d557049f40ccf1c83b0"", ""00d4432e3792b4f0ff03c04be9d9f4db"", ""e0230fb8c9c53571fe6de4227ad3a5c8""]","[""r"", ""ServiceReply_GetBusinessEventDetailReply"", ""TargetEventDetail_PremiumComponents"", ""Component""]",PolicyXml_DRC_20191028113545453865_0640DC92A152B0A9,2020-11-03 13:16:51.5019720
"[""r"", ""ServiceReply_GetBusinessEventDetailReply"", ""TargetEventDetail_Home"", ""Coverages_Coverage"", ""PremiumComponents_PremiumComponent"", ""Detail""]","[""0b29703618348d201d647d8d73d4dd95"", ""4a655a5ba3cf1d557049f40ccf1c83b0"", ""a83169a22072a550847f8db7953391ec"", ""fdd539c803706324b9f9dbde154d490b"", ""bf2b34d733a3cd84c1d5e7cd8c0ad42e"", ""047e467f91ccbe6506646621ba1741fa""]","{""Name"": ""Premium"", ""Value_Decimal"": ""0.00"", ""json_key"": ""r, ServiceReply_GetBusinessEventDetailReply, TargetEventDetail_Home, Coverages_Coverage, PremiumComponents_PremiumComponent, Detail"", ""md5_list"": ""0b29703618348d201d647d8d73d4dd95, 4a655a5ba3cf1d557049f40ccf1c83b0, a83169a22072a550847f8db7953391ec, fdd539c803706324b9f9dbde154d490b, bf2b34d733a3cd84c1d5e7cd8c0ad42e, 047e467f91ccbe6506646621ba1741fa"", ""md5_checksum"": ""0b29703618348d201d647d8d73d4dd95"", ""md5_list_minus_one"": ""0b29703618348d201d647d8d73d4dd95, 4a655a5ba3cf1d557049f40ccf1c83b0, a83169a22072a550847f8db7953391ec, fdd539c803706324b9f9dbde154d490b, bf2b34d733a3cd84c1d5e7cd8c0ad42e"", ""json_key_minus_one"": ""r, ServiceReply_GetBusinessEventDetailReply, TargetEventDetail_Home, Coverages_Coverage, PremiumComponents_PremiumComponent"", ""file_name"": ""PolicyXml_DRC_20191028113545453865_0640DC92A152B0A9"", ""etl_record_updated"": ""2020-11-03 13:16:51.501972""}",0b29703618348d201d647d8d73d4dd95,"[""0b29703618348d201d647d8d73d4dd95"", ""4a655a5ba3cf1d557049f40ccf1c83b0"", ""a83169a22072a550847f8db7953391ec"", ""fdd539c803706324b9f9dbde154d490b"", ""bf2b34d733a3cd84c1d5e7cd8c0ad42e""]","[""r"", ""ServiceReply_GetBusinessEventDetailReply"", ""TargetEventDetail_Home"", ""Coverages_Coverage"", ""PremiumComponents_PremiumComponent""]",PolicyXml_DRC_20191028113545453865_0640DC92A152B0A9,2020-11-03 13:16:51.5019720
"[""r"", ""ServiceReply_GetBusinessEventDetailReply"", ""TargetEventDetail_Home"", ""Coverages_Coverage"", ""PremiumComponents_PremiumComponent"", ""Detail""]","[""0b29703618348d201d647d8d73d4dd95"", ""4a655a5ba3cf1d557049f40ccf1c83b0"", ""a83169a22072a550847f8db7953391ec"", ""872c6b32bd16e53f95f9bacbea29ad01"", ""3cde45d166edf7f156c42deb443c4586"", ""fa056c459c0e6cf97fccc05521342827""]","{""Name"": ""AgentCommissionRate"", ""Value_text"": ""15"", ""json_key"": ""r, ServiceReply_GetBusinessEventDetailReply, TargetEventDetail_Home, Coverages_Coverage, PremiumComponents_PremiumComponent, Detail"", ""md5_list"": ""0b29703618348d201d647d8d73d4dd95, 4a655a5ba3cf1d557049f40ccf1c83b0, a83169a22072a550847f8db7953391ec, 872c6b32bd16e53f95f9bacbea29ad01, 3cde45d166edf7f156c42deb443c4586, fa056c459c0e6cf97fccc05521342827"", ""md5_checksum"": ""0b29703618348d201d647d8d73d4dd95"", ""md5_list_minus_one"": ""0b29703618348d201d647d8d73d4dd95, 4a655a5ba3cf1d557049f40ccf1c83b0, a83169a22072a550847f8db7953391ec, 872c6b32bd16e53f95f9bacbea29ad01, 3cde45d166edf7f156c42deb443c4586"", ""json_key_minus_one"": ""r, ServiceReply_GetBusinessEventDetailReply, TargetEventDetail_Home, Coverages_Coverage, PremiumComponents_PremiumComponent"", ""file_name"": ""PolicyXml_DRC_20191028113545453865_0640DC92A152B0A9"", ""etl_record_updated"": ""2020-11-03 13:16:51.501972""}",0b29703618348d201d647d8d73d4dd95,"[""0b29703618348d201d647d8d73d4dd95"", ""4a655a5ba3cf1d557049f40ccf1c83b0"", ""a83169a22072a550847f8db7953391ec"", ""872c6b32bd16e53f95f9bacbea29ad01"", ""3cde45d166edf7f156c42deb443c4586""]","[""r"", ""ServiceReply_GetBusinessEventDetailReply"", ""TargetEventDetail_Home"", ""Coverages_Coverage"", ""PremiumComponents_PremiumComponent""]",PolicyXml_DRC_20191028113545453865_0640DC92A152B0A9,2020-11-03 13:16:51.5019720
"[""r"", ""ServiceReply_GetBusinessEventDetailReply"", ""TargetEventDetail_Home"", ""Coverages_Coverage"", ""PremiumComponents_PremiumComponent""]","[""0b29703618348d201d647d8d73d4dd95"", ""4a655a5ba3cf1d557049f40ccf1c83b0"", ""a83169a22072a550847f8db7953391ec"", ""7acae9f720beb2d27dcd404fd1601ba6"", ""7728913b55cc4934da700c9dd6431c04""]","{""Identifier_ComponentName"": ""DebrisRemoval Commission"", ""json_key"": ""r, ServiceReply_GetBusinessEventDetailReply, TargetEventDetail_Home, Coverages_Coverage, PremiumComponents_PremiumComponent"", ""md5_list"": ""0b29703618348d201d647d8d73d4dd95, 4a655a5ba3cf1d557049f40ccf1c83b0, a83169a22072a550847f8db7953391ec, 7acae9f720beb2d27dcd404fd1601ba6, 7728913b55cc4934da700c9dd6431c04"", ""md5_checksum"": ""0b29703618348d201d647d8d73d4dd95"", ""md5_list_minus_one"": ""0b29703618348d201d647d8d73d4dd95, 4a655a5ba3cf1d557049f40ccf1c83b0, a83169a22072a550847f8db7953391ec, 7acae9f720beb2d27dcd404fd1601ba6"", ""json_key_minus_one"": ""r, ServiceReply_GetBusinessEventDetailReply, TargetEventDetail_Home, Coverages_Coverage"", ""file_name"": ""PolicyXml_DRC_20191028113545453865_0640DC92A152B0A9"", ""etl_record_updated"": ""2020-11-03 13:16:51.501972""}",0b29703618348d201d647d8d73d4dd95,"[""0b29703618348d201d647d8d73d4dd95"", ""4a655a5ba3cf1d557049f40ccf1c83b0"", ""a83169a22072a550847f8db7953391ec"", ""7acae9f720beb2d27dcd404fd1601ba6""]","[""r"", ""ServiceReply_GetBusinessEventDetailReply"", ""TargetEventDetail_Home"", ""Coverages_Coverage""]",PolicyXml_DRC_20191028113545453865_0640DC92A152B0A9,2020-11-03 13:16:51.5019720
"[""r"", ""ServiceReply_GetBusinessEventDetailReply"", ""TargetEventDetail_VacClass"", ""PremiumComponents_PremiumComponent""]","[""0b29703618348d201d647d8d73d4dd95"", ""4a655a5ba3cf1d557049f40ccf1c83b0"", ""5cc071a784ea5ce6dcef440741836485"", ""05d1059269d0e670d4fe6c990945d366""]","{""Identifier_ComponentName"": ""VACTotalPremium"", ""json_key"": ""r, ServiceReply_GetBusinessEventDetailReply, TargetEventDetail_VacClass, PremiumComponents_PremiumComponent"", ""md5_list"": ""0b29703618348d201d647d8d73d4dd95, 4a655a5ba3cf1d557049f40ccf1c83b0, 5cc071a784ea5ce6dcef440741836485, 05d1059269d0e670d4fe6c990945d366"", ""md5_checksum"": ""0b29703618348d201d647d8d73d4dd95"", ""md5_list_minus_one"": ""0b29703618348d201d647d8d73d4dd95, 4a655a5ba3cf1d557049f40ccf1c83b0, 5cc071a784ea5ce6dcef440741836485"", ""json_key_minus_one"": ""r, ServiceReply_GetBusinessEventDetailReply, TargetEventDetail_VacClass"", ""file_name"": ""PolicyXml_DRC_20191028113545453865_0640DC92A152B0A9"", ""etl_record_updated"": ""2020-11-03 13:16:51.501972""}",0b29703618348d201d647d8d73d4dd95,"[""0b29703618348d201d647d8d73d4dd95"", ""4a655a5ba3cf1d557049f40ccf1c83b0"", ""5cc071a784ea5ce6dcef440741836485""]","[""r"", ""ServiceReply_GetBusinessEventDetailReply"", ""TargetEventDetail_VacClass""]",PolicyXml_DRC_20191028113545453865_0640DC92A152B0A9,2020-11-03 13:16:51.5019720
"[""r"", ""ServiceReply_GetBusinessEventDetailReply"", ""TargetEventDetail_Umbrella"", ""AdditionalUnderlyingHome""]","[""0b29703618348d201d647d8d73d4dd95"", ""4a655a5ba3cf1d557049f40ccf1c83b0"", ""ffeae4f9973ed54a78e5e665b663d971"", ""3f8bc3f856e5ae4741009fa93decc104""]","{""Identifier_UnitId"": ""1038fea7-daae-4e53-8bda-f0dd4457b3df"", ""Identifier_UnderlyingCompanyPolicyNumber"": ""668008699"", ""Identifier_UnderlyingCompanyName"": ""Chubb"", ""Limit"": ""300000"", ""NumberOfFamiliesDescription"": ""1"", ""TypeOfCoverage"": ""Condo"", ""AptUnit"": ""UNIT 901"", ""json_key"": ""r, ServiceReply_GetBusinessEventDetailReply, TargetEventDetail_Umbrella, AdditionalUnderlyingHome"", ""md5_list"": ""0b29703618348d201d647d8d73d4dd95, 4a655a5ba3cf1d557049f40ccf1c83b0, ffeae4f9973ed54a78e5e665b663d971, 3f8bc3f856e5ae4741009fa93decc104"", ""md5_checksum"": ""0b29703618348d201d647d8d73d4dd95"", ""md5_list_minus_one"": ""0b29703618348d201d647d8d73d4dd95, 4a655a5ba3cf1d557049f40ccf1c83b0, ffeae4f9973ed54a78e5e665b663d971"", ""json_key_minus_one"": ""r, ServiceReply_GetBusinessEventDetailReply, TargetEventDetail_Umbrella"", ""file_name"": ""PolicyXml_DRC_20191028113545453865_0640DC92A152B0A9"", ""etl_record_updated"": ""2020-11-03 13:16:51.501972""}",0b29703618348d201d647d8d73d4dd95,"[""0b29703618348d201d647d8d73d4dd95"", ""4a655a5ba3cf1d557049f40ccf1c83b0"", ""ffeae4f9973ed54a78e5e665b663d971""]","[""r"", ""ServiceReply_GetBusinessEventDetailReply"", ""TargetEventDetail_Umbrella""]",PolicyXml_DRC_20191028113545453865_0640DC92A152B0A9,2020-11-03 13:16:51.5019720
"[""r"", ""ServiceReply_GetBusinessEventDetailReply"", ""TargetEventDetail_Umbrella"", ""Coverages_Coverage"", ""PremiumComponents_PremiumComponent"", ""Detail""]","[""0b29703618348d201d647d8d73d4dd95"", ""4a655a5ba3cf1d557049f40ccf1c83b0"", ""ffeae4f9973ed54a78e5e665b663d971"", ""4f00f76e29e70304ad937c1932e9d16f"", ""cfab4975687445904a1c1cb7c8a8407a"", ""047e467f91ccbe6506646621ba1741fa""]","{""Name"": ""Premium"", ""Value_Decimal"": ""0.00"", ""json_key"": ""r, ServiceReply_GetBusinessEventDetailReply, TargetEventDetail_Umbrella, Coverages_Coverage, PremiumComponents_PremiumComponent, Detail"", ""md5_list"": ""0b29703618348d201d647d8d73d4dd95, 4a655a5ba3cf1d557049f40ccf1c83b0, ffeae4f9973ed54a78e5e665b663d971, 4f00f76e29e70304ad937c1932e9d16f, cfab4975687445904a1c1cb7c8a8407a, 047e467f91ccbe6506646621ba1741fa"", ""md5_checksum"": ""0b29703618348d201d647d8d73d4dd95"", ""md5_list_minus_one"": ""0b29703618348d201d647d8d73d4dd95, 4a655a5ba3cf1d557049f40ccf1c83b0, ffeae4f9973ed54a78e5e665b663d971, 4f00f76e29e70304ad937c1932e9d16f, cfab4975687445904a1c1cb7c8a8407a"", ""json_key_minus_one"": ""r, ServiceReply_GetBusinessEventDetailReply, TargetEventDetail_Umbrella, Coverages_Coverage, PremiumComponents_PremiumComponent"", ""file_name"": ""PolicyXml_DRC_20191028113545453865_0640DC92A152B0A9"", ""etl_record_updated"": ""2020-11-03 13:16:51.501972""}",0b29703618348d201d647d8d73d4dd95,"[""0b29703618348d201d647d8d73d4dd95"", ""4a655a5ba3cf1d557049f40ccf1c83b0"", ""ffeae4f9973ed54a78e5e665b663d971"", ""4f00f76e29e70304ad937c1932e9d16f"", ""cfab4975687445904a1c1cb7c8a8407a""]","[""r"", ""ServiceReply_GetBusinessEventDetailReply"", ""TargetEventDetail_Umbrella"", ""Coverages_Coverage"", ""PremiumComponents_PremiumComponent""]",PolicyXml_DRC_20191028113545453865_0640DC92A152B0A9,2020-11-03 13:16:51.5019720
"[""r"", ""ServiceReply_GetBusinessEventDetailReply"", ""TargetEventDetail_Umbrella"", ""Coverages_Coverage"", ""PremiumComponents_PremiumComponent"", ""Detail""]","[""0b29703618348d201d647d8d73d4dd95"", ""4a655a5ba3cf1d557049f40ccf1c83b0"", ""ffeae4f9973ed54a78e5e665b663d971"", ""c95385dde95d47fd1b608253440b7e9f"", ""aac737215db6c76f337a2e814c130038"", ""fa056c459c0e6cf97fccc05521342827""]","{""Name"": ""AgentCommissionRate"", ""Value_text"": ""15"", ""json_key"": ""r, ServiceReply_GetBusinessEventDetailReply, TargetEventDetail_Umbrella, Coverages_Coverage, PremiumComponents_PremiumComponent, Detail"", ""md5_list"": ""0b29703618348d201d647d8d73d4dd95, 4a655a5ba3cf1d557049f40ccf1c83b0, ffeae4f9973ed54a78e5e665b663d971, c95385dde95d47fd1b608253440b7e9f, aac737215db6c76f337a2e814c130038, fa056c459c0e6cf97fccc05521342827"", ""md5_checksum"": ""0b29703618348d201d647d8d73d4dd95"", ""md5_list_minus_one"": ""0b29703618348d201d647d8d73d4dd95, 4a655a5ba3cf1d557049f40ccf1c83b0, ffeae4f9973ed54a78e5e665b663d971, c95385dde95d47fd1b608253440b7e9f, aac737215db6c76f337a2e814c130038"", ""json_key_minus_one"": ""r, ServiceReply_GetBusinessEventDetailReply, TargetEventDetail_Umbrella, Coverages_Coverage, PremiumComponents_PremiumComponent"", ""file_name"": ""PolicyXml_DRC_20191028113545453865_0640DC92A152B0A9"", ""etl_record_updated"": ""2020-11-03 13:16:51.501972""}",0b29703618348d201d647d8d73d4dd95,"[""0b29703618348d201d647d8d73d4dd95"", ""4a655a5ba3cf1d557049f40ccf1c83b0"", ""ffeae4f9973ed54a78e5e665b663d971"", ""c95385dde95d47fd1b608253440b7e9f"", ""aac737215db6c76f337a2e814c130038""]","[""r"", ""ServiceReply_GetBusinessEventDetailReply"", ""TargetEventDetail_Umbrella"", ""Coverages_Coverage"", ""PremiumComponents_PremiumComponent""]",PolicyXml_DRC_20191028113545453865_0640DC92A152B0A9,2020-11-03 13:16:51.5019720
